"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Verkehr","Motorisierungsgrad","privat","37","13008","35113","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","6","06 Sendling"
"Verkehr","Motorisierungsgrad","gesamt","44.3","19337","43637","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Motorisierungsgrad","gesamt","40.5","21988","54351","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","4","04 Schwabing - West"
"Verkehr","Motorisierungsgrad","privat","49.4","23683","47919","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Motorisierungsgrad","gesamt","50.1","24327","48564","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Motorisierungsgrad","privat","32.3","14082","43637","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Verkehr","Motorisierungsgrad","gesamt","49.7","629677","1267813","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Gesamtstadt","#100","Stadt München"
"Verkehr","Motorisierungsgrad","privat","38.3","31238","81661","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Verkehr","Motorisierungsgrad","privat","42.3","18096","42823","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","20","20 Hadern"
"Verkehr","Motorisierungsgrad","privat","37.2","20197","54351","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","4","04 Schwabing - West"
"Verkehr","Motorisierungsgrad","gesamt","57.9","27763","47919","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Motorisierungsgrad","privat","39.3","19141","48708","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","25","25 Laim"
"Verkehr","Motorisierungsgrad","gesamt","38.2","9675","25328","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Motorisierungsgrad","gesamt","61.8","45168","73070","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Motorisierungsgrad","gesamt","45.3","45601","100724","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Motorisierungsgrad","gesamt","45.6","22190","48708","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","25","25 Laim"
"Verkehr","Motorisierungsgrad","privat","39.8","19352","48564","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","7","07 Sendling - Westpark"
"Verkehr","Motorisierungsgrad","privat","40.3","21324","52961","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Motorisierungsgrad","privat","29.7","7518","25328","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","8","08 Schwanthalerhöhe"
"Verkehr","Motorisierungsgrad","gesamt","42.8","22671","52961","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Motorisierungsgrad","privat","35.1","14562","41502","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Motorisierungsgrad","privat","33.2","17154","51636","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Motorisierungsgrad","privat","35.5","15886","44761","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Verkehr","Motorisierungsgrad","privat","44","16542","37566","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Motorisierungsgrad","gesamt","38.3","19764","51636","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","5","05 Au - Haidhausen"
"Verkehr","Motorisierungsgrad","gesamt","53.3","32096","60215","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","12","12 Schwabing - Freimann"
