"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","17,8","272","1525","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","52,7","1000","1898","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","67,9","1025","1509","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","7","07 Sendling - Westpark"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","68","1220","1795","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","10","10 Moosach"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","22,7","407","1795","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","10","10 Moosach"
"Kinderbetreuung","Altersgruppen","5 bis unter 14 Jahre (Schulkinder)","22,6","658","2915","","","","betreute Kinder von 5 bis unter 14 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","12","12 Schwabing - Freimann"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","9,8","193","1968","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","20","20 Hadern"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","59","2923","4955","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Kinderbetreuung","Altersgruppen","Unter 3 Jahre","10,4","151","1453","","","","betreute Kinder unter 3 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","14","14 Berg am Laim"
"Kinderbetreuung","Altersgruppen","3 bis unter 8 Jahre (ohne Schulkinder)","70,3","1021","1453","","","","betreute Kinder von 3 bis 7 Jahren","alle betreute Kinder","","","","2008","Stadtbezirk","14","14 Berg am Laim"
