"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Grundschüler_innen","Nationalität","deutsch","82,1","1432","1745","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","12","12 Schwabing - Freimann"
"Grundschüler_innen","Nationalität","ausländisch","17,3","351","2027","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Grundschüler_innen","Nationalität","deutsch","82,9","829","1000","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","3","03 Maxvorstadt"
"Grundschüler_innen","Nationalität","ausländisch","17,9","313","1745","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","12","12 Schwabing - Freimann"
"Grundschüler_innen","Nationalität","ausländisch","22,5","348","1547","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","20","20 Hadern"
"Grundschüler_innen","Nationalität","deutsch","79,2","967","1221","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","25","25 Laim"
"Grundschüler_innen","Nationalität","ausländisch","14,7","308","2100","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2008","Stadtbezirk","13","13 Bogenhausen"
"Grundschüler_innen","Nationalität","deutsch","86,5","2335","2700","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","15","15 Trudering - Riem"
"Grundschüler_innen","Nationalität","ausländisch","13,2","264","1994","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Grundschüler_innen","Nationalität","ausländisch","19,1","269","1409","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","10","10 Moosach"
"Grundschüler_innen","Nationalität","ausländisch","21,4","74","346","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","1","01 Altstadt - Lehel"
"Grundschüler_innen","Nationalität","ausländisch","13,5","365","2700","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","15","15 Trudering - Riem"
"Grundschüler_innen","Nationalität","deutsch","85,1","1777","2089","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Grundschüler_innen","Nationalität","ausländisch","15,1","175","1161","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Grundschüler_innen","Nationalität","deutsch","77","1440","1870","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Grundschüler_innen","Nationalität","ausländisch","23,8","250","1050","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","6","06 Sendling"
"Grundschüler_innen","Nationalität","deutsch","81,3","29262","36007","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Gesamtstadt","#100","Stadt München"
"Grundschüler_innen","Nationalität","deutsch","86,1","426","495","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","4","04 Schwabing - West"
"Grundschüler_innen","Nationalität","deutsch","73,8","429","581","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","8","08 Schwanthalerhöhe"
"Grundschüler_innen","Nationalität","deutsch","84,9","986","1161","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Grundschüler_innen","Nationalität","deutsch","83,9","833","993","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Grundschüler_innen","Nationalität","ausländisch","16,1","160","993","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Grundschüler_innen","Nationalität","ausländisch","13,9","69","495","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","4","04 Schwabing - West"
"Grundschüler_innen","Nationalität","deutsch","71,7","1506","2101","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Grundschüler_innen","Nationalität","ausländisch","25,9","817","3154","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Grundschüler_innen","Nationalität","deutsch","78,6","679","864","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","7","07 Sendling - Westpark"
